nombre,p,p_densidad,min_cant_nodos,max_cant_nodos,step_nodos,cant_nodos,nro_intento,cant_intentos,tiempo_ns
random-640-nodos-8,0.5,0.3,20,1000,10,640,8,20,1246939605
random-380-nodos-9,0.5,0.3,20,1000,10,380,9,20,274751701
random-810-nodos-8,0.5,0.3,20,1000,10,810,8,20,2532744000
random-940-nodos-7,0.5,0.3,20,1000,10,940,7,20,3914348462
random-160-nodos-11,0.5,0.3,20,1000,10,160,11,20,30314925
random-800-nodos-7,0.5,0.3,20,1000,10,800,7,20,2418157396
random-920-nodos-1,0.5,0.3,20,1000,10,920,1,20,3689946226
random-340-nodos-19,0.5,0.3,20,1000,10,340,19,20,204250656
random-850-nodos-12,0.5,0.3,20,1000,10,850,12,20,2936510763
random-240-nodos-18,0.5,0.3,20,1000,10,240,18,20,78293582
random-570-nodos-2,0.5,0.3,20,1000,10,570,2,20,880587513
random-630-nodos-15,0.5,0.3,20,1000,10,630,15,20,1206957169
random-470-nodos-18,0.5,0.3,20,1000,10,470,18,20,495974115
random-150-nodos-4,0.5,0.3,20,1000,10,150,4,20,26887554
random-780-nodos-4,0.5,0.3,20,1000,10,780,4,20,2246669930
random-20-nodos-12,0.5,0.3,20,1000,10,20,12,20,4242564
random-440-nodos-8,0.5,0.3,20,1000,10,440,8,20,419396974
random-630-nodos-3,0.5,0.3,20,1000,10,630,3,20,1181587921
random-410-nodos-19,0.5,0.3,20,1000,10,410,19,20,343920117
random-320-nodos-10,0.5,0.3,20,1000,10,320,10,20,169932634
random-280-nodos-7,0.5,0.3,20,1000,10,280,7,20,117685037
random-640-nodos-12,0.5,0.3,20,1000,10,640,12,20,1254574471
random-410-nodos-18,0.5,0.3,20,1000,10,410,18,20,338628327
random-940-nodos-9,0.5,0.3,20,1000,10,940,9,20,3942345806
random-850-nodos-10,0.5,0.3,20,1000,10,850,10,20,2920762168
random-850-nodos-4,0.5,0.3,20,1000,10,850,4,20,2925734190
random-900-nodos-16,0.5,0.3,20,1000,10,900,16,20,3488137950
random-400-nodos-0,0.5,0.3,20,1000,10,400,0,20,320367947
random-410-nodos-2,0.5,0.3,20,1000,10,410,2,20,338635523
random-600-nodos-17,0.5,0.3,20,1000,10,600,17,20,1033147900
random-340-nodos-18,0.5,0.3,20,1000,10,340,18,20,199176367
random-370-nodos-4,0.5,0.3,20,1000,10,370,4,20,260741821
random-230-nodos-19,0.5,0.3,20,1000,10,230,19,20,71551785
random-840-nodos-15,0.5,0.3,20,1000,10,840,15,20,2840694604
random-310-nodos-7,0.5,0.3,20,1000,10,310,7,20,154696815
random-520-nodos-16,0.5,0.3,20,1000,10,520,16,20,668362127
random-280-nodos-11,0.5,0.3,20,1000,10,280,11,20,118182975
random-780-nodos-16,0.5,0.3,20,1000,10,780,16,20,2249068723
random-940-nodos-13,0.5,0.3,20,1000,10,940,13,20,3920368081
random-380-nodos-15,0.5,0.3,20,1000,10,380,15,20,277974283
random-270-nodos-3,0.5,0.3,20,1000,10,270,3,20,105228155
random-720-nodos-11,0.5,0.3,20,1000,10,720,11,20,1780618966
random-270-nodos-7,0.5,0.3,20,1000,10,270,7,20,104330270
random-920-nodos-2,0.5,0.3,20,1000,10,920,2,20,3766143418
random-340-nodos-8,0.5,0.3,20,1000,10,340,8,20,202747432
random-880-nodos-3,0.5,0.3,20,1000,10,880,3,20,3229900644
random-260-nodos-15,0.5,0.3,20,1000,10,260,15,20,95239225
random-350-nodos-3,0.5,0.3,20,1000,10,350,3,20,219576924
random-50-nodos-14,0.5,0.3,20,1000,10,50,14,20,4758481
random-830-nodos-1,0.5,0.3,20,1000,10,830,1,20,2714602941
random-480-nodos-4,0.5,0.3,20,1000,10,480,4,20,526408879
random-190-nodos-9,0.5,0.3,20,1000,10,190,9,20,43492010
random-900-nodos-5,0.5,0.3,20,1000,10,900,5,20,3435082049
random-820-nodos-5,0.5,0.3,20,1000,10,820,5,20,2626579443
random-600-nodos-11,0.5,0.3,20,1000,10,600,11,20,1027841203
random-930-nodos-19,0.5,0.3,20,1000,10,930,19,20,3838022330
random-720-nodos-13,0.5,0.3,20,1000,10,720,13,20,1799173255
random-430-nodos-8,0.5,0.3,20,1000,10,430,8,20,390608169
random-880-nodos-5,0.5,0.3,20,1000,10,880,5,20,3229069166
random-290-nodos-6,0.5,0.3,20,1000,10,290,6,20,130817371
random-40-nodos-3,0.5,0.3,20,1000,10,40,3,20,4498716
random-690-nodos-12,0.5,0.3,20,1000,10,690,12,20,1566965006
random-340-nodos-1,0.5,0.3,20,1000,10,340,1,20,201674796
random-150-nodos-18,0.5,0.3,20,1000,10,150,18,20,24454954
random-360-nodos-17,0.5,0.3,20,1000,10,360,17,20,236813356
random-160-nodos-19,0.5,0.3,20,1000,10,160,19,20,27890424
random-120-nodos-19,0.5,0.3,20,1000,10,120,19,20,15449012
random-860-nodos-15,0.5,0.3,20,1000,10,860,15,20,3037727024
random-130-nodos-11,0.5,0.3,20,1000,10,130,11,20,19149806
random-320-nodos-15,0.5,0.3,20,1000,10,320,15,20,169865269
random-890-nodos-13,0.5,0.3,20,1000,10,890,13,20,3322450195
random-820-nodos-17,0.5,0.3,20,1000,10,820,17,20,2605497967
random-980-nodos-17,0.5,0.3,20,1000,10,980,17,20,4434642661
random-730-nodos-7,0.5,0.3,20,1000,10,730,7,20,1852602790
random-130-nodos-5,0.5,0.3,20,1000,10,130,5,20,20847215
random-520-nodos-4,0.5,0.3,20,1000,10,520,4,20,671161109
random-630-nodos-0,0.5,0.3,20,1000,10,630,0,20,1199417780
random-90-nodos-9,0.5,0.3,20,1000,10,90,9,20,9128074
random-520-nodos-8,0.5,0.3,20,1000,10,520,8,20,679359769
random-370-nodos-10,0.5,0.3,20,1000,10,370,10,20,255376023
random-990-nodos-3,0.5,0.3,20,1000,10,990,3,20,4752790189
random-450-nodos-2,0.5,0.3,20,1000,10,450,2,20,440851920
random-880-nodos-4,0.5,0.3,20,1000,10,880,4,20,3271839286
random-740-nodos-2,0.5,0.3,20,1000,10,740,2,20,1938635530
random-770-nodos-6,0.5,0.3,20,1000,10,770,6,20,2165206394
random-540-nodos-7,0.5,0.3,20,1000,10,540,7,20,747307655
random-920-nodos-10,0.5,0.3,20,1000,10,920,10,20,3707412232
random-910-nodos-2,0.5,0.3,20,1000,10,910,2,20,3585034394
random-550-nodos-15,0.5,0.3,20,1000,10,550,15,20,785013263
random-640-nodos-17,0.5,0.3,20,1000,10,640,17,20,1240299380
random-850-nodos-8,0.5,0.3,20,1000,10,850,8,20,2913467857
random-270-nodos-18,0.5,0.3,20,1000,10,270,18,20,106170322
random-270-nodos-14,0.5,0.3,20,1000,10,270,14,20,112455519
random-150-nodos-1,0.5,0.3,20,1000,10,150,1,20,24861935
random-680-nodos-18,0.5,0.3,20,1000,10,680,18,20,1482127412
random-320-nodos-17,0.5,0.3,20,1000,10,320,17,20,171861400
random-510-nodos-4,0.5,0.3,20,1000,10,510,4,20,628953547
random-190-nodos-5,0.5,0.3,20,1000,10,190,5,20,45745919
random-450-nodos-16,0.5,0.3,20,1000,10,450,16,20,480994320
random-160-nodos-17,0.5,0.3,20,1000,10,160,17,20,30062169
random-560-nodos-13,0.5,0.3,20,1000,10,560,13,20,831229401
random-560-nodos-19,0.5,0.3,20,1000,10,560,19,20,828869571
random-700-nodos-17,0.5,0.3,20,1000,10,700,17,20,1627838582
random-130-nodos-13,0.5,0.3,20,1000,10,130,13,20,17983249
random-760-nodos-14,0.5,0.3,20,1000,10,760,14,20,2085023608
random-450-nodos-17,0.5,0.3,20,1000,10,450,17,20,444576481
random-250-nodos-2,0.5,0.3,20,1000,10,250,2,20,86851473
random-220-nodos-4,0.5,0.3,20,1000,10,220,4,20,63538275
random-730-nodos-13,0.5,0.3,20,1000,10,730,13,20,1861752558
random-390-nodos-8,0.5,0.3,20,1000,10,390,8,20,288985209
random-370-nodos-2,0.5,0.3,20,1000,10,370,2,20,256455283
random-510-nodos-10,0.5,0.3,20,1000,10,510,10,20,626083777
random-240-nodos-8,0.5,0.3,20,1000,10,240,8,20,78016714
random-200-nodos-16,0.5,0.3,20,1000,10,200,16,20,47997397
random-20-nodos-9,0.5,0.3,20,1000,10,20,9,20,3969507
random-850-nodos-1,0.5,0.3,20,1000,10,850,1,20,2919024923
random-110-nodos-3,0.5,0.3,20,1000,10,110,3,20,12991650
random-270-nodos-15,0.5,0.3,20,1000,10,270,15,20,106503652
random-500-nodos-4,0.5,0.3,20,1000,10,500,4,20,597849253
random-840-nodos-19,0.5,0.3,20,1000,10,840,19,20,2785784236
random-710-nodos-16,0.5,0.3,20,1000,10,710,16,20,1685551854
random-760-nodos-10,0.5,0.3,20,1000,10,760,10,20,2102049415
random-550-nodos-17,0.5,0.3,20,1000,10,550,17,20,795498479
random-700-nodos-4,0.5,0.3,20,1000,10,700,4,20,1624134515
random-830-nodos-16,0.5,0.3,20,1000,10,830,16,20,2723447165
random-670-nodos-13,0.5,0.3,20,1000,10,670,13,20,1431612399
random-830-nodos-2,0.5,0.3,20,1000,10,830,2,20,2724755867
random-120-nodos-8,0.5,0.3,20,1000,10,120,8,20,15188245
random-650-nodos-0,0.5,0.3,20,1000,10,650,0,20,1307372369
random-470-nodos-19,0.5,0.3,20,1000,10,470,19,20,500131757
random-280-nodos-3,0.5,0.3,20,1000,10,280,3,20,121773722
random-890-nodos-8,0.5,0.3,20,1000,10,890,8,20,3321073313
random-750-nodos-15,0.5,0.3,20,1000,10,750,15,20,2015737693
random-280-nodos-5,0.5,0.3,20,1000,10,280,5,20,116948247
random-960-nodos-4,0.5,0.3,20,1000,10,960,4,20,4219780118
random-490-nodos-1,0.5,0.3,20,1000,10,490,1,20,579162715
random-330-nodos-10,0.5,0.3,20,1000,10,330,10,20,188149154
random-650-nodos-14,0.5,0.3,20,1000,10,650,14,20,1319613459
random-400-nodos-19,0.5,0.3,20,1000,10,400,19,20,316128280
random-820-nodos-16,0.5,0.3,20,1000,10,820,16,20,2610027620
random-170-nodos-0,0.5,0.3,20,1000,10,170,0,20,32919533
random-140-nodos-7,0.5,0.3,20,1000,10,140,7,20,23936745
random-500-nodos-9,0.5,0.3,20,1000,10,500,9,20,594907389
random-470-nodos-3,0.5,0.3,20,1000,10,470,3,20,497064756
random-980-nodos-15,0.5,0.3,20,1000,10,980,15,20,4406247763
random-290-nodos-2,0.5,0.3,20,1000,10,290,2,20,130088879
random-360-nodos-5,0.5,0.3,20,1000,10,360,5,20,238232234
random-120-nodos-13,0.5,0.3,20,1000,10,120,13,20,15698115
random-790-nodos-5,0.5,0.3,20,1000,10,790,5,20,2332791699
random-540-nodos-11,0.5,0.3,20,1000,10,540,11,20,747160244
random-810-nodos-0,0.5,0.3,20,1000,10,810,0,20,2505617582
random-610-nodos-5,0.5,0.3,20,1000,10,610,5,20,1084721584
random-920-nodos-17,0.5,0.3,20,1000,10,920,17,20,3712016509
random-590-nodos-0,0.5,0.3,20,1000,10,590,0,20,978751042
random-410-nodos-5,0.5,0.3,20,1000,10,410,5,20,341284152
random-340-nodos-13,0.5,0.3,20,1000,10,340,13,20,202156859
random-760-nodos-3,0.5,0.3,20,1000,10,760,3,20,2080314642
random-760-nodos-12,0.5,0.3,20,1000,10,760,12,20,2063769775
random-730-nodos-16,0.5,0.3,20,1000,10,730,16,20,1842263044
random-820-nodos-15,0.5,0.3,20,1000,10,820,15,20,2603843084
random-990-nodos-6,0.5,0.3,20,1000,10,990,6,20,4533291990
random-250-nodos-19,0.5,0.3,20,1000,10,250,19,20,87194508
random-540-nodos-4,0.5,0.3,20,1000,10,540,4,20,749452054
random-490-nodos-14,0.5,0.3,20,1000,10,490,14,20,560836261
random-290-nodos-0,0.5,0.3,20,1000,10,290,0,20,129543219
random-600-nodos-1,0.5,0.3,20,1000,10,600,1,20,1029385377
random-290-nodos-12,0.5,0.3,20,1000,10,290,12,20,131440045
random-550-nodos-13,0.5,0.3,20,1000,10,550,13,20,795936865
random-650-nodos-10,0.5,0.3,20,1000,10,650,10,20,1321707365
random-410-nodos-7,0.5,0.3,20,1000,10,410,7,20,336084927
random-860-nodos-7,0.5,0.3,20,1000,10,860,7,20,2983492092
random-770-nodos-11,0.5,0.3,20,1000,10,770,11,20,2141156415
random-470-nodos-1,0.5,0.3,20,1000,10,470,1,20,502128634
random-700-nodos-8,0.5,0.3,20,1000,10,700,8,20,1632346692
random-690-nodos-3,0.5,0.3,20,1000,10,690,3,20,1558277147
random-760-nodos-7,0.5,0.3,20,1000,10,760,7,20,2100484300
random-390-nodos-19,0.5,0.3,20,1000,10,390,19,20,297366030
random-820-nodos-9,0.5,0.3,20,1000,10,820,9,20,2598726900
random-950-nodos-5,0.5,0.3,20,1000,10,950,5,20,4032651792
random-500-nodos-13,0.5,0.3,20,1000,10,500,13,20,590028700
random-940-nodos-6,0.5,0.3,20,1000,10,940,6,20,3911880090
random-910-nodos-3,0.5,0.3,20,1000,10,910,3,20,3598919299
random-500-nodos-8,0.5,0.3,20,1000,10,500,8,20,600808570
random-60-nodos-14,0.5,0.3,20,1000,10,60,14,20,5749449
random-80-nodos-19,0.5,0.3,20,1000,10,80,19,20,7721010
random-90-nodos-16,0.5,0.3,20,1000,10,90,16,20,11654600
random-610-nodos-18,0.5,0.3,20,1000,10,610,18,20,1078827759
random-380-nodos-13,0.5,0.3,20,1000,10,380,13,20,273459145
random-610-nodos-13,0.5,0.3,20,1000,10,610,13,20,1088676900
random-570-nodos-18,0.5,0.3,20,1000,10,570,18,20,901981254
random-810-nodos-7,0.5,0.3,20,1000,10,810,7,20,2505923268
random-200-nodos-13,0.5,0.3,20,1000,10,200,13,20,48465155
random-250-nodos-6,0.5,0.3,20,1000,10,250,6,20,86827793
random-980-nodos-18,0.5,0.3,20,1000,10,980,18,20,4395737950
random-960-nodos-11,0.5,0.3,20,1000,10,960,11,20,4177108958
random-210-nodos-8,0.5,0.3,20,1000,10,210,8,20,55919228
random-250-nodos-14,0.5,0.3,20,1000,10,250,14,20,87479285
random-520-nodos-7,0.5,0.3,20,1000,10,520,7,20,675833794
random-260-nodos-14,0.5,0.3,20,1000,10,260,14,20,96549999
random-100-nodos-16,0.5,0.3,20,1000,10,100,16,20,10804196
random-900-nodos-9,0.5,0.3,20,1000,10,900,9,20,3429521008
random-60-nodos-11,0.5,0.3,20,1000,10,60,11,20,5725773
random-320-nodos-1,0.5,0.3,20,1000,10,320,1,20,171186354
random-660-nodos-12,0.5,0.3,20,1000,10,660,12,20,1359882753
random-450-nodos-12,0.5,0.3,20,1000,10,450,12,20,443693851
random-240-nodos-1,0.5,0.3,20,1000,10,240,1,20,79147100
random-790-nodos-2,0.5,0.3,20,1000,10,790,2,20,2325399230
random-120-nodos-4,0.5,0.3,20,1000,10,120,4,20,15668688
random-930-nodos-12,0.5,0.3,20,1000,10,930,12,20,3810348537
random-270-nodos-5,0.5,0.3,20,1000,10,270,5,20,106722658
random-520-nodos-5,0.5,0.3,20,1000,10,520,5,20,673187147
random-580-nodos-6,0.5,0.3,20,1000,10,580,6,20,923868224
random-940-nodos-8,0.5,0.3,20,1000,10,940,8,20,3936251656
random-480-nodos-11,0.5,0.3,20,1000,10,480,11,20,530533552
random-680-nodos-9,0.5,0.3,20,1000,10,680,9,20,1505738735
random-400-nodos-5,0.5,0.3,20,1000,10,400,5,20,316539032
random-550-nodos-3,0.5,0.3,20,1000,10,550,3,20,791612221
random-680-nodos-12,0.5,0.3,20,1000,10,680,12,20,1488286940
random-870-nodos-12,0.5,0.3,20,1000,10,870,12,20,3095005072
random-740-nodos-5,0.5,0.3,20,1000,10,740,5,20,1919850912
random-960-nodos-10,0.5,0.3,20,1000,10,960,10,20,4191736800
random-390-nodos-14,0.5,0.3,20,1000,10,390,14,20,293109953
random-80-nodos-10,0.5,0.3,20,1000,10,80,10,20,7784405
random-170-nodos-12,0.5,0.3,20,1000,10,170,12,20,33147593
random-840-nodos-5,0.5,0.3,20,1000,10,840,5,20,2827430862
random-100-nodos-18,0.5,0.3,20,1000,10,100,18,20,11573242
random-560-nodos-18,0.5,0.3,20,1000,10,560,18,20,831693868
random-280-nodos-19,0.5,0.3,20,1000,10,280,19,20,121367478
random-510-nodos-16,0.5,0.3,20,1000,10,510,16,20,628601972
random-90-nodos-19,0.5,0.3,20,1000,10,90,19,20,9212929
random-510-nodos-3,0.5,0.3,20,1000,10,510,3,20,628617557
random-210-nodos-18,0.5,0.3,20,1000,10,210,18,20,55270593
random-250-nodos-17,0.5,0.3,20,1000,10,250,17,20,88063476
random-30-nodos-17,0.5,0.3,20,1000,10,30,17,20,3999270
random-690-nodos-14,0.5,0.3,20,1000,10,690,14,20,1552141511
random-300-nodos-17,0.5,0.3,20,1000,10,300,17,20,142029743
random-970-nodos-10,0.5,0.3,20,1000,10,970,10,20,4297679456
random-580-nodos-9,0.5,0.3,20,1000,10,580,9,20,926985535
random-690-nodos-5,0.5,0.3,20,1000,10,690,5,20,1569127668
random-540-nodos-15,0.5,0.3,20,1000,10,540,15,20,748692142
random-180-nodos-12,0.5,0.3,20,1000,10,180,12,20,37806282
random-370-nodos-17,0.5,0.3,20,1000,10,370,17,20,253361971
random-90-nodos-7,0.5,0.3,20,1000,10,90,7,20,8998287
random-890-nodos-7,0.5,0.3,20,1000,10,890,7,20,3364279179
random-520-nodos-1,0.5,0.3,20,1000,10,520,1,20,671178951
random-810-nodos-5,0.5,0.3,20,1000,10,810,5,20,2528849409
random-670-nodos-0,0.5,0.3,20,1000,10,670,0,20,1424443060
random-990-nodos-16,0.5,0.3,20,1000,10,990,16,20,4549866261
random-700-nodos-3,0.5,0.3,20,1000,10,700,3,20,1645888427
random-80-nodos-0,0.5,0.3,20,1000,10,80,0,20,7871900
random-150-nodos-8,0.5,0.3,20,1000,10,150,8,20,24882872
random-420-nodos-4,0.5,0.3,20,1000,10,420,4,20,359907235
random-40-nodos-1,0.5,0.3,20,1000,10,40,1,20,4632118
random-560-nodos-7,0.5,0.3,20,1000,10,560,7,20,847780233
random-810-nodos-19,0.5,0.3,20,1000,10,810,19,20,2518767373
random-830-nodos-14,0.5,0.3,20,1000,10,830,14,20,2740799347
random-940-nodos-11,0.5,0.3,20,1000,10,940,11,20,3932478010
random-210-nodos-9,0.5,0.3,20,1000,10,210,9,20,55611620
random-870-nodos-14,0.5,0.3,20,1000,10,870,14,20,3095765574
random-130-nodos-15,0.5,0.3,20,1000,10,130,15,20,18586508
random-860-nodos-12,0.5,0.3,20,1000,10,860,12,20,3037927629
random-280-nodos-1,0.5,0.3,20,1000,10,280,1,20,118458714
random-90-nodos-8,0.5,0.3,20,1000,10,90,8,20,8883533
random-110-nodos-15,0.5,0.3,20,1000,10,110,15,20,17041164
random-710-nodos-6,0.5,0.3,20,1000,10,710,6,20,1691269133
random-40-nodos-6,0.5,0.3,20,1000,10,40,6,20,4750090
random-190-nodos-11,0.5,0.3,20,1000,10,190,11,20,43294378
random-840-nodos-16,0.5,0.3,20,1000,10,840,16,20,2830449621
random-360-nodos-6,0.5,0.3,20,1000,10,360,6,20,232935743
random-420-nodos-1,0.5,0.3,20,1000,10,420,1,20,363069645
random-950-nodos-4,0.5,0.3,20,1000,10,950,4,20,4041541307
random-430-nodos-2,0.5,0.3,20,1000,10,430,2,20,390825067
random-300-nodos-7,0.5,0.3,20,1000,10,300,7,20,145415217
random-260-nodos-3,0.5,0.3,20,1000,10,260,3,20,96447101
random-510-nodos-12,0.5,0.3,20,1000,10,510,12,20,626261953
random-170-nodos-5,0.5,0.3,20,1000,10,170,5,20,35085477
random-410-nodos-15,0.5,0.3,20,1000,10,410,15,20,338059157
random-780-nodos-1,0.5,0.3,20,1000,10,780,1,20,2261172028
random-810-nodos-6,0.5,0.3,20,1000,10,810,6,20,2535959944
random-620-nodos-6,0.5,0.3,20,1000,10,620,6,20,1128249974
random-410-nodos-10,0.5,0.3,20,1000,10,410,10,20,340920204
random-110-nodos-5,0.5,0.3,20,1000,10,110,5,20,13626806
random-710-nodos-12,0.5,0.3,20,1000,10,710,12,20,1716580459
random-590-nodos-3,0.5,0.3,20,1000,10,590,3,20,977712556
random-520-nodos-15,0.5,0.3,20,1000,10,520,15,20,666044847
random-650-nodos-9,0.5,0.3,20,1000,10,650,9,20,1323109106
random-300-nodos-19,0.5,0.3,20,1000,10,300,19,20,147439089
random-200-nodos-0,0.5,0.3,20,1000,10,200,0,20,50367612
random-430-nodos-19,0.5,0.3,20,1000,10,430,19,20,388691437
random-490-nodos-12,0.5,0.3,20,1000,10,490,12,20,562877233
random-550-nodos-2,0.5,0.3,20,1000,10,550,2,20,794581628
random-410-nodos-3,0.5,0.3,20,1000,10,410,3,20,339939680
random-530-nodos-7,0.5,0.3,20,1000,10,530,7,20,706278628
random-740-nodos-0,0.5,0.3,20,1000,10,740,0,20,1932755125
random-640-nodos-19,0.5,0.3,20,1000,10,640,19,20,1268259005
random-910-nodos-13,0.5,0.3,20,1000,10,910,13,20,3558425127
random-580-nodos-11,0.5,0.3,20,1000,10,580,11,20,929873985
random-920-nodos-4,0.5,0.3,20,1000,10,920,4,20,3682275133
random-530-nodos-10,0.5,0.3,20,1000,10,530,10,20,706801304
random-610-nodos-11,0.5,0.3,20,1000,10,610,11,20,1082043342
random-470-nodos-9,0.5,0.3,20,1000,10,470,9,20,507051780
random-430-nodos-9,0.5,0.3,20,1000,10,430,9,20,394014425
random-270-nodos-4,0.5,0.3,20,1000,10,270,4,20,106632308
random-480-nodos-19,0.5,0.3,20,1000,10,480,19,20,540832836
random-190-nodos-18,0.5,0.3,20,1000,10,190,18,20,44657406
random-620-nodos-2,0.5,0.3,20,1000,10,620,2,20,1148471620
random-740-nodos-10,0.5,0.3,20,1000,10,740,10,20,1923963590
random-640-nodos-18,0.5,0.3,20,1000,10,640,18,20,1247338417
random-950-nodos-19,0.5,0.3,20,1000,10,950,19,20,4064984914
random-590-nodos-13,0.5,0.3,20,1000,10,590,13,20,975184660
random-120-nodos-12,0.5,0.3,20,1000,10,120,12,20,15711158
random-700-nodos-9,0.5,0.3,20,1000,10,700,9,20,1642838587
random-250-nodos-16,0.5,0.3,20,1000,10,250,16,20,86380115
random-870-nodos-17,0.5,0.3,20,1000,10,870,17,20,3134317292
random-500-nodos-10,0.5,0.3,20,1000,10,500,10,20,593961345
random-430-nodos-16,0.5,0.3,20,1000,10,430,16,20,387052726
random-720-nodos-12,0.5,0.3,20,1000,10,720,12,20,1762582084
random-810-nodos-17,0.5,0.3,20,1000,10,810,17,20,2495756962
random-310-nodos-3,0.5,0.3,20,1000,10,310,3,20,153724662
random-580-nodos-18,0.5,0.3,20,1000,10,580,18,20,935286664
random-970-nodos-0,0.5,0.3,20,1000,10,970,0,20,4300622165
random-590-nodos-18,0.5,0.3,20,1000,10,590,18,20,979236850
random-360-nodos-8,0.5,0.3,20,1000,10,360,8,20,236774396
random-580-nodos-12,0.5,0.3,20,1000,10,580,12,20,939233678
random-720-nodos-5,0.5,0.3,20,1000,10,720,5,20,1764719968
random-40-nodos-7,0.5,0.3,20,1000,10,40,7,20,4390041
random-660-nodos-6,0.5,0.3,20,1000,10,660,6,20,1385754315
random-540-nodos-16,0.5,0.3,20,1000,10,540,16,20,740454869
random-30-nodos-9,0.5,0.3,20,1000,10,30,9,20,4328823
random-360-nodos-3,0.5,0.3,20,1000,10,360,3,20,235681912
random-310-nodos-5,0.5,0.3,20,1000,10,310,5,20,156931612
random-120-nodos-2,0.5,0.3,20,1000,10,120,2,20,15521830
random-860-nodos-14,0.5,0.3,20,1000,10,860,14,20,3001502038
random-520-nodos-2,0.5,0.3,20,1000,10,520,2,20,675432913
random-940-nodos-5,0.5,0.3,20,1000,10,940,5,20,3947145467
random-50-nodos-1,0.5,0.3,20,1000,10,50,1,20,5005369
random-260-nodos-16,0.5,0.3,20,1000,10,260,16,20,97608278
random-450-nodos-4,0.5,0.3,20,1000,10,450,4,20,443139283
random-560-nodos-10,0.5,0.3,20,1000,10,560,10,20,833536277
random-280-nodos-4,0.5,0.3,20,1000,10,280,4,20,117548694
random-830-nodos-19,0.5,0.3,20,1000,10,830,19,20,2726410374
random-190-nodos-15,0.5,0.3,20,1000,10,190,15,20,43444503
random-430-nodos-3,0.5,0.3,20,1000,10,430,3,20,387831382
random-620-nodos-13,0.5,0.3,20,1000,10,620,13,20,1130129424
random-560-nodos-15,0.5,0.3,20,1000,10,560,15,20,839058084
random-610-nodos-12,0.5,0.3,20,1000,10,610,12,20,1079665190
random-940-nodos-14,0.5,0.3,20,1000,10,940,14,20,3955640630
random-210-nodos-12,0.5,0.3,20,1000,10,210,12,20,55801149
random-730-nodos-12,0.5,0.3,20,1000,10,730,12,20,1843380360
random-770-nodos-3,0.5,0.3,20,1000,10,770,3,20,2167362271
random-860-nodos-0,0.5,0.3,20,1000,10,860,0,20,3018537359
random-180-nodos-18,0.5,0.3,20,1000,10,180,18,20,41770073
random-540-nodos-12,0.5,0.3,20,1000,10,540,12,20,749321662
random-560-nodos-12,0.5,0.3,20,1000,10,560,12,20,840839139
random-510-nodos-0,0.5,0.3,20,1000,10,510,0,20,624426428
random-850-nodos-3,0.5,0.3,20,1000,10,850,3,20,2897512198
random-300-nodos-1,0.5,0.3,20,1000,10,300,1,20,141698181
random-230-nodos-18,0.5,0.3,20,1000,10,230,18,20,69893917
random-550-nodos-1,0.5,0.3,20,1000,10,550,1,20,795273359
random-830-nodos-0,0.5,0.3,20,1000,10,830,0,20,2721011874
random-350-nodos-0,0.5,0.3,20,1000,10,350,0,20,224191751
random-90-nodos-15,0.5,0.3,20,1000,10,90,15,20,9157807
random-910-nodos-18,0.5,0.3,20,1000,10,910,18,20,3580013339
random-450-nodos-19,0.5,0.3,20,1000,10,450,19,20,449180270
random-30-nodos-10,0.5,0.3,20,1000,10,30,10,20,4449263
random-600-nodos-9,0.5,0.3,20,1000,10,600,9,20,1028757809
random-930-nodos-0,0.5,0.3,20,1000,10,930,0,20,3779192214
random-300-nodos-18,0.5,0.3,20,1000,10,300,18,20,145480165
random-400-nodos-17,0.5,0.3,20,1000,10,400,17,20,315547690
random-990-nodos-15,0.5,0.3,20,1000,10,990,15,20,4530006691
random-460-nodos-9,0.5,0.3,20,1000,10,460,9,20,474377361
random-570-nodos-0,0.5,0.3,20,1000,10,570,0,20,880952090
random-820-nodos-12,0.5,0.3,20,1000,10,820,12,20,2600186277
random-940-nodos-15,0.5,0.3,20,1000,10,940,15,20,3953836919
random-840-nodos-4,0.5,0.3,20,1000,10,840,4,20,2842124564
random-780-nodos-12,0.5,0.3,20,1000,10,780,12,20,2240196599
random-670-nodos-9,0.5,0.3,20,1000,10,670,9,20,1435914196
random-240-nodos-7,0.5,0.3,20,1000,10,240,7,20,78788520
random-670-nodos-6,0.5,0.3,20,1000,10,670,6,20,1415490375
random-440-nodos-3,0.5,0.3,20,1000,10,440,3,20,413478722
random-350-nodos-10,0.5,0.3,20,1000,10,350,10,20,217691228
random-380-nodos-4,0.5,0.3,20,1000,10,380,4,20,274617387
random-740-nodos-13,0.5,0.3,20,1000,10,740,13,20,1950303492
random-70-nodos-11,0.5,0.3,20,1000,10,70,11,20,6341282
random-250-nodos-5,0.5,0.3,20,1000,10,250,5,20,87043130
random-410-nodos-4,0.5,0.3,20,1000,10,410,4,20,340510908
random-260-nodos-7,0.5,0.3,20,1000,10,260,7,20,95265936
random-490-nodos-15,0.5,0.3,20,1000,10,490,15,20,557034179
random-90-nodos-6,0.5,0.3,20,1000,10,90,6,20,9105105
random-910-nodos-8,0.5,0.3,20,1000,10,910,8,20,3585567088
random-40-nodos-2,0.5,0.3,20,1000,10,40,2,20,4518080
random-580-nodos-7,0.5,0.3,20,1000,10,580,7,20,921636207
random-80-nodos-12,0.5,0.3,20,1000,10,80,12,20,8156934
