nombre,n,p,p_densidad,cant_densidades,nro_intento,cant_intentos,tiempo_ns
random-0.20020020020020018-pdens-1,200,0.5,0.20020020020020018,1000,1,5,43976582
random-0.5325325325325325-pdens-1,200,0.5,0.5325325325325325,1000,1,5,58674647
random-0.15715715715715717-pdens-4,200,0.5,0.15715715715715717,1000,4,5,42321555
random-0.7087087087087087-pdens-1,200,0.5,0.7087087087087087,1000,1,5,63051633
random-0.980980980980981-pdens-4,200,0.5,0.980980980980981,1000,4,5,70203954
random-0.35135135135135137-pdens-3,200,0.5,0.35135135135135137,1000,3,5,53520533
random-0.4134134134134134-pdens-4,200,0.5,0.4134134134134134,1000,4,5,54119164
random-0.7987987987987988-pdens-4,200,0.5,0.7987987987987988,1000,4,5,66169018
random-0.43243243243243246-pdens-3,200,0.5,0.43243243243243246,1000,3,5,64188068
random-0.18218218218218218-pdens-4,200,0.5,0.18218218218218218,1000,4,5,44796408
random-0.8578578578578578-pdens-2,200,0.5,0.8578578578578578,1000,2,5,68383941
random-0.8868868868868869-pdens-0,200,0.5,0.8868868868868869,1000,0,5,68135729
random-0.6256256256256256-pdens-1,200,0.5,0.6256256256256256,1000,1,5,60453925
random-0.13513513513513514-pdens-0,200,0.5,0.13513513513513514,1000,0,5,43181746
random-0.23823823823823823-pdens-2,200,0.5,0.23823823823823823,1000,2,5,46371022
random-0.47047047047047047-pdens-4,200,0.5,0.47047047047047047,1000,4,5,56538211
random-0.4164164164164164-pdens-3,200,0.5,0.4164164164164164,1000,3,5,53893380
random-0.5755755755755756-pdens-4,200,0.5,0.5755755755755756,1000,4,5,58276381
random-0.6996996996996997-pdens-1,200,0.5,0.6996996996996997,1000,1,5,64268383
random-0.9729729729729729-pdens-3,200,0.5,0.9729729729729729,1000,3,5,71344033
random-0.7327327327327328-pdens-4,200,0.5,0.7327327327327328,1000,4,5,63473324
random-0.3563563563563564-pdens-4,200,0.5,0.3563563563563564,1000,4,5,52219085
random-0.8438438438438438-pdens-4,200,0.5,0.8438438438438438,1000,4,5,66215286
random-0.7507507507507507-pdens-0,200,0.5,0.7507507507507507,1000,0,5,65707623
random-0.6216216216216216-pdens-3,200,0.5,0.6216216216216216,1000,3,5,63106436
random-0.8798798798798799-pdens-3,200,0.5,0.8798798798798799,1000,3,5,73924096
random-0.7157157157157157-pdens-1,200,0.5,0.7157157157157157,1000,1,5,63958126
random-0.7097097097097097-pdens-4,200,0.5,0.7097097097097097,1000,4,5,64371897
random-0.5635635635635635-pdens-2,200,0.5,0.5635635635635635,1000,2,5,58208638
random-0.8688688688688688-pdens-4,200,0.5,0.8688688688688688,1000,4,5,66573733
random-0.6126126126126126-pdens-4,200,0.5,0.6126126126126126,1000,4,5,58909536
random-0.5785785785785785-pdens-3,200,0.5,0.5785785785785785,1000,3,5,61369404
random-0.6316316316316316-pdens-3,200,0.5,0.6316316316316316,1000,3,5,61305809
random-0.14214214214214213-pdens-4,200,0.5,0.14214214214214213,1000,4,5,41787481
random-0.24424424424424424-pdens-0,200,0.5,0.24424424424424424,1000,0,5,48608365
random-0.6636636636636637-pdens-2,200,0.5,0.6636636636636637,1000,2,5,63507646
random-0.6146146146146146-pdens-3,200,0.5,0.6146146146146146,1000,3,5,59710263
random-0.23023023023023023-pdens-0,200,0.5,0.23023023023023023,1000,0,5,46017896
random-0.9209209209209209-pdens-2,200,0.5,0.9209209209209209,1000,2,5,68675928
random-0.6686686686686687-pdens-4,200,0.5,0.6686686686686687,1000,4,5,61928015
random-0.6896896896896897-pdens-0,200,0.5,0.6896896896896897,1000,0,5,62843711
random-0.46846846846846846-pdens-2,200,0.5,0.46846846846846846,1000,2,5,58207041
random-0.9219219219219219-pdens-0,200,0.5,0.9219219219219219,1000,0,5,69638570
random-0.6166166166166166-pdens-3,200,0.5,0.6166166166166166,1000,3,5,62477755
random-0.002002002002002002-pdens-0,200,0.5,0.002002002002002002,1000,0,5,4842177
random-0.9429429429429429-pdens-3,200,0.5,0.9429429429429429,1000,3,5,71782405
random-0.2972972972972973-pdens-1,200,0.5,0.2972972972972973,1000,1,5,49044006
random-0.8988988988988988-pdens-0,200,0.5,0.8988988988988988,1000,0,5,69670445
random-0.2952952952952953-pdens-4,200,0.5,0.2952952952952953,1000,4,5,48760443
random-0.25725725725725723-pdens-3,200,0.5,0.25725725725725723,1000,3,5,48051409
random-0.050050050050050046-pdens-3,200,0.5,0.050050050050050046,1000,3,5,28126382
random-0.6926926926926927-pdens-4,200,0.5,0.6926926926926927,1000,4,5,62514036
random-0.22122122122122123-pdens-0,200,0.5,0.22122122122122123,1000,0,5,47223977
random-0.8338338338338338-pdens-3,200,0.5,0.8338338338338338,1000,3,5,67036339
random-0.9219219219219219-pdens-4,200,0.5,0.9219219219219219,1000,4,5,70277577
random-0.8558558558558559-pdens-4,200,0.5,0.8558558558558559,1000,4,5,67302629
random-0.6686686686686687-pdens-0,200,0.5,0.6686686686686687,1000,0,5,62300176
random-0.8668668668668669-pdens-1,200,0.5,0.8668668668668669,1000,1,5,67100815
random-0.7967967967967968-pdens-0,200,0.5,0.7967967967967968,1000,0,5,65317476
random-0.5585585585585585-pdens-1,200,0.5,0.5585585585585585,1000,1,5,59834531
random-0.7557557557557557-pdens-3,200,0.5,0.7557557557557557,1000,3,5,64845438
random-0.7397397397397397-pdens-0,200,0.5,0.7397397397397397,1000,0,5,64080457
random-0.04004004004004004-pdens-0,200,0.5,0.04004004004004004,1000,0,5,22550873
random-0.953953953953954-pdens-1,200,0.5,0.953953953953954,1000,1,5,69837678
random-0.6026026026026026-pdens-2,200,0.5,0.6026026026026026,1000,2,5,61056378
random-0.7437437437437437-pdens-2,200,0.5,0.7437437437437437,1000,2,5,63764911
random-0.6256256256256256-pdens-0,200,0.5,0.6256256256256256,1000,0,5,63313165
random-0.24224224224224225-pdens-3,200,0.5,0.24224224224224225,1000,3,5,46299485
random-0.36236236236236236-pdens-1,200,0.5,0.36236236236236236,1000,1,5,63221440
random-0.9569569569569569-pdens-2,200,0.5,0.9569569569569569,1000,2,5,68791374
random-0.7967967967967968-pdens-3,200,0.5,0.7967967967967968,1000,3,5,65667079
random-0.960960960960961-pdens-4,200,0.5,0.960960960960961,1000,4,5,68883840
random-0.47147147147147145-pdens-0,200,0.5,0.47147147147147145,1000,0,5,57164468
random-0.03203203203203203-pdens-2,200,0.5,0.03203203203203203,1000,2,5,19434532
random-0.09509509509509509-pdens-4,200,0.5,0.09509509509509509,1000,4,5,34873632
random-0.5965965965965966-pdens-0,200,0.5,0.5965965965965966,1000,0,5,59237014
random-0.14714714714714713-pdens-3,200,0.5,0.14714714714714713,1000,3,5,42650485
random-0.3383383383383383-pdens-3,200,0.5,0.3383383383383383,1000,3,5,52030787
random-0.7007007007007007-pdens-0,200,0.5,0.7007007007007007,1000,0,5,64023405
random-0.7857857857857857-pdens-2,200,0.5,0.7857857857857857,1000,2,5,66087145
random-0.44744744744744747-pdens-0,200,0.5,0.44744744744744747,1000,0,5,54492590
random-0.4044044044044044-pdens-3,200,0.5,0.4044044044044044,1000,3,5,55367310
random-0.21521521521521522-pdens-4,200,0.5,0.21521521521521522,1000,4,5,47019806
random-0.07607607607607608-pdens-0,200,0.5,0.07607607607607608,1000,0,5,33832707
random-0.7307307307307307-pdens-4,200,0.5,0.7307307307307307,1000,4,5,66359401
random-0.5905905905905906-pdens-4,200,0.5,0.5905905905905906,1000,4,5,59492397
random-0.4804804804804805-pdens-4,200,0.5,0.4804804804804805,1000,4,5,56946198
random-0.22822822822822822-pdens-1,200,0.5,0.22822822822822822,1000,1,5,45905162
random-0.2862862862862863-pdens-3,200,0.5,0.2862862862862863,1000,3,5,50820318
random-0.15215215215215216-pdens-0,200,0.5,0.15215215215215216,1000,0,5,42879315
random-0.2912912912912913-pdens-0,200,0.5,0.2912912912912913,1000,0,5,51276949
random-0.48648648648648646-pdens-3,200,0.5,0.48648648648648646,1000,3,5,56285686
random-0.6666666666666666-pdens-3,200,0.5,0.6666666666666666,1000,3,5,61861073
random-0.7837837837837838-pdens-3,200,0.5,0.7837837837837838,1000,3,5,65476116
random-0.8428428428428428-pdens-3,200,0.5,0.8428428428428428,1000,3,5,66588855
random-0.5145145145145145-pdens-2,200,0.5,0.5145145145145145,1000,2,5,57474162
random-0.10510510510510511-pdens-4,200,0.5,0.10510510510510511,1000,4,5,37241180
random-0.9479479479479479-pdens-2,200,0.5,0.9479479479479479,1000,2,5,68794406
random-0.7747747747747747-pdens-4,200,0.5,0.7747747747747747,1000,4,5,64276698
random-0.8188188188188188-pdens-1,200,0.5,0.8188188188188188,1000,1,5,66813988
random-0.95995995995996-pdens-3,200,0.5,0.95995995995996,1000,3,5,71409198
random-0.8778778778778779-pdens-0,200,0.5,0.8778778778778779,1000,0,5,68520344
random-0.08208208208208208-pdens-2,200,0.5,0.08208208208208208,1000,2,5,32814832
random-0.3963963963963964-pdens-0,200,0.5,0.3963963963963964,1000,0,5,54374608
random-0.2882882882882883-pdens-3,200,0.5,0.2882882882882883,1000,3,5,51084127
random-0.6426426426426426-pdens-2,200,0.5,0.6426426426426426,1000,2,5,62537236
random-0.9729729729729729-pdens-2,200,0.5,0.9729729729729729,1000,2,5,69975042
random-0.5545545545545546-pdens-2,200,0.5,0.5545545545545546,1000,2,5,58360984
random-0.011011011011011011-pdens-1,200,0.5,0.011011011011011011,1000,1,5,6670586
random-0.14714714714714713-pdens-0,200,0.5,0.14714714714714713,1000,0,5,45244219
random-0.4924924924924925-pdens-2,200,0.5,0.4924924924924925,1000,2,5,56984474
random-0.006006006006006006-pdens-1,200,0.5,0.006006006006006006,1000,1,5,5167527
random-0.6976976976976977-pdens-4,200,0.5,0.6976976976976977,1000,4,5,62984288
random-0.2772772772772773-pdens-4,200,0.5,0.2772772772772773,1000,4,5,49307155
random-0.04504504504504504-pdens-0,200,0.5,0.04504504504504504,1000,0,5,26897489
random-0.7017017017017017-pdens-3,200,0.5,0.7017017017017017,1000,3,5,63438285
random-0.24124124124124124-pdens-2,200,0.5,0.24124124124124124,1000,2,5,47745245
random-0.5915915915915916-pdens-4,200,0.5,0.5915915915915916,1000,4,5,61441879
random-0.7697697697697697-pdens-3,200,0.5,0.7697697697697697,1000,3,5,67391570
random-0.05405405405405406-pdens-1,200,0.5,0.05405405405405406,1000,1,5,28007392
random-0.7767767767767768-pdens-4,200,0.5,0.7767767767767768,1000,4,5,64472408
random-0.6066066066066066-pdens-4,200,0.5,0.6066066066066066,1000,4,5,62078937
random-0.5555555555555556-pdens-4,200,0.5,0.5555555555555556,1000,4,5,58429341
random-0.5545545545545546-pdens-0,200,0.5,0.5545545545545546,1000,0,5,58308877
random-0.14214214214214213-pdens-2,200,0.5,0.14214214214214213,1000,2,5,43710783
random-0.3963963963963964-pdens-3,200,0.5,0.3963963963963964,1000,3,5,54713737
random-0.7687687687687688-pdens-2,200,0.5,0.7687687687687688,1000,2,5,64918367
random-0.03303303303303303-pdens-4,200,0.5,0.03303303303303303,1000,4,5,19862796
random-0.9079079079079079-pdens-2,200,0.5,0.9079079079079079,1000,2,5,70212232
random-0.7497497497497497-pdens-2,200,0.5,0.7497497497497497,1000,2,5,67309310
random-0.39539539539539537-pdens-3,200,0.5,0.39539539539539537,1000,3,5,53597220
random-0.03303303303303303-pdens-1,200,0.5,0.03303303303303303,1000,1,5,20699674
random-0.3083083083083083-pdens-3,200,0.5,0.3083083083083083,1000,3,5,50457068
random-0.1041041041041041-pdens-0,200,0.5,0.1041041041041041,1000,0,5,36636839
random-0.5825825825825826-pdens-2,200,0.5,0.5825825825825826,1000,2,5,59009328
random-0.4024024024024024-pdens-1,200,0.5,0.4024024024024024,1000,1,5,52904817
random-0.21421421421421422-pdens-3,200,0.5,0.21421421421421422,1000,3,5,47576887
random-0.4824824824824825-pdens-1,200,0.5,0.4824824824824825,1000,1,5,56569844
random-0.031031031031031032-pdens-3,200,0.5,0.031031031031031032,1000,3,5,19093489
random-0.32932932932932935-pdens-0,200,0.5,0.32932932932932935,1000,0,5,50822648
random-0.15015015015015015-pdens-1,200,0.5,0.15015015015015015,1000,1,5,42333558
random-0.7977977977977978-pdens-3,200,0.5,0.7977977977977978,1000,3,5,66954325
random-0.6726726726726726-pdens-0,200,0.5,0.6726726726726726,1000,0,5,64107019
random-0.5115115115115115-pdens-0,200,0.5,0.5115115115115115,1000,0,5,57385967
random-0.9529529529529529-pdens-4,200,0.5,0.9529529529529529,1000,4,5,71569484
random-0.7627627627627628-pdens-0,200,0.5,0.7627627627627628,1000,0,5,67394136
random-0.35435435435435436-pdens-2,200,0.5,0.35435435435435436,1000,2,5,53241827
random-0.8728728728728729-pdens-0,200,0.5,0.8728728728728729,1000,0,5,67031032
random-0.6036036036036035-pdens-1,200,0.5,0.6036036036036035,1000,1,5,60502229
random-0.36336336336336333-pdens-1,200,0.5,0.36336336336336333,1000,1,5,52690865
random-0.16916916916916916-pdens-4,200,0.5,0.16916916916916916,1000,4,5,41851534
random-0.5035035035035035-pdens-0,200,0.5,0.5035035035035035,1000,0,5,56738335
random-0.32732732732732733-pdens-1,200,0.5,0.32732732732732733,1000,1,5,53063337
random-0.9459459459459459-pdens-4,200,0.5,0.9459459459459459,1000,4,5,71925249
random-0.8348348348348348-pdens-1,200,0.5,0.8348348348348348,1000,1,5,68120224
random-0.08608608608608609-pdens-2,200,0.5,0.08608608608608609,1000,2,5,33867600
random-0.6726726726726726-pdens-3,200,0.5,0.6726726726726726,1000,3,5,63202482
random-0.7987987987987988-pdens-3,200,0.5,0.7987987987987988,1000,3,5,66018178
random-0.2502502502502503-pdens-1,200,0.5,0.2502502502502503,1000,1,5,48494366
random-0.8898898898898899-pdens-3,200,0.5,0.8898898898898899,1000,3,5,67445721
random-0.7427427427427428-pdens-0,200,0.5,0.7427427427427428,1000,0,5,65195537
random-0.45945945945945943-pdens-4,200,0.5,0.45945945945945943,1000,4,5,56013188
random-0.8938938938938938-pdens-3,200,0.5,0.8938938938938938,1000,3,5,67551906
random-0.33733733733733734-pdens-2,200,0.5,0.33733733733733734,1000,2,5,50670281
random-0.8638638638638638-pdens-4,200,0.5,0.8638638638638638,1000,4,5,70928536
random-0.4394394394394394-pdens-4,200,0.5,0.4394394394394394,1000,4,5,55476253
random-0.4824824824824825-pdens-2,200,0.5,0.4824824824824825,1000,2,5,56656900
random-0.14214214214214213-pdens-1,200,0.5,0.14214214214214213,1000,1,5,40356689
random-0.4184184184184184-pdens-4,200,0.5,0.4184184184184184,1000,4,5,55205876
random-0.986986986986987-pdens-0,200,0.5,0.986986986986987,1000,0,5,75731443
random-0.8288288288288288-pdens-1,200,0.5,0.8288288288288288,1000,1,5,66053248
random-0.8638638638638638-pdens-3,200,0.5,0.8638638638638638,1000,3,5,66535162
random-0.08208208208208208-pdens-0,200,0.5,0.08208208208208208,1000,0,5,36011408
random-0.2072072072072072-pdens-3,200,0.5,0.2072072072072072,1000,3,5,45383593
random-0.3153153153153153-pdens-0,200,0.5,0.3153153153153153,1000,0,5,51582782
random-0.6966966966966966-pdens-3,200,0.5,0.6966966966966966,1000,3,5,65732577
random-0.6746746746746747-pdens-0,200,0.5,0.6746746746746747,1000,0,5,62525991
random-0.6196196196196196-pdens-0,200,0.5,0.6196196196196196,1000,0,5,61420829
random-0.27927927927927926-pdens-1,200,0.5,0.27927927927927926,1000,1,5,48495574
random-0.6876876876876877-pdens-0,200,0.5,0.6876876876876877,1000,0,5,66174112
random-0.5835835835835835-pdens-0,200,0.5,0.5835835835835835,1000,0,5,59814691
random-0.9619619619619619-pdens-3,200,0.5,0.9619619619619619,1000,3,5,69298647
random-0.7057057057057057-pdens-4,200,0.5,0.7057057057057057,1000,4,5,63209931
random-0.9029029029029029-pdens-4,200,0.5,0.9029029029029029,1000,4,5,70619687
random-0.7947947947947948-pdens-1,200,0.5,0.7947947947947948,1000,1,5,66009609
random-0.0-pdens-2,200,0.5,0.0,1000,2,5,4502839
random-0.6706706706706707-pdens-3,200,0.5,0.6706706706706707,1000,3,5,64434254
random-0.8398398398398398-pdens-0,200,0.5,0.8398398398398398,1000,0,5,67629964
random-0.6946946946946947-pdens-4,200,0.5,0.6946946946946947,1000,4,5,63227764
random-0.2952952952952953-pdens-0,200,0.5,0.2952952952952953,1000,0,5,50138590
random-0.954954954954955-pdens-2,200,0.5,0.954954954954955,1000,2,5,69160089
random-0.36036036036036034-pdens-3,200,0.5,0.36036036036036034,1000,3,5,52961413
random-0.988988988988989-pdens-2,200,0.5,0.988988988988989,1000,2,5,69846200
random-0.8818818818818819-pdens-2,200,0.5,0.8818818818818819,1000,2,5,68117336
random-0.0-pdens-3,200,0.5,0.0,1000,3,5,4428731
random-0.3893893893893894-pdens-3,200,0.5,0.3893893893893894,1000,3,5,56668744
random-0.1841841841841842-pdens-0,200,0.5,0.1841841841841842,1000,0,5,43188923
random-0.015015015015015015-pdens-2,200,0.5,0.015015015015015015,1000,2,5,7928511
random-0.16016016016016016-pdens-4,200,0.5,0.16016016016016016,1000,4,5,41357305
random-0.2022022022022022-pdens-3,200,0.5,0.2022022022022022,1000,3,5,45650352
random-0.4314314314314314-pdens-1,200,0.5,0.4314314314314314,1000,1,5,53456880
random-0.47647647647647645-pdens-1,200,0.5,0.47647647647647645,1000,1,5,55361744
random-0.5575575575575575-pdens-4,200,0.5,0.5575575575575575,1000,4,5,57971019
random-0.07907907907907907-pdens-1,200,0.5,0.07907907907907907,1000,1,5,34473982
random-0.06306306306306306-pdens-3,200,0.5,0.06306306306306306,1000,3,5,32438353
random-0.012012012012012012-pdens-2,200,0.5,0.012012012012012012,1000,2,5,7498000
random-0.6496496496496497-pdens-1,200,0.5,0.6496496496496497,1000,1,5,61865209
random-0.25425425425425424-pdens-1,200,0.5,0.25425425425425424,1000,1,5,48165310
random-0.46546546546546547-pdens-1,200,0.5,0.46546546546546547,1000,1,5,55505755
random-0.7027027027027027-pdens-4,200,0.5,0.7027027027027027,1000,4,5,62850124
random-0.05905905905905906-pdens-1,200,0.5,0.05905905905905906,1000,1,5,29402004
random-0.91991991991992-pdens-4,200,0.5,0.91991991991992,1000,4,5,74720610
random-0.6136136136136137-pdens-2,200,0.5,0.6136136136136137,1000,2,5,59117459
random-0.6576576576576576-pdens-0,200,0.5,0.6576576576576576,1000,0,5,63563382
random-0.38238238238238237-pdens-0,200,0.5,0.38238238238238237,1000,0,5,53774846
random-0.25925925925925924-pdens-0,200,0.5,0.25925925925925924,1000,0,5,48947072
random-0.07107107107107107-pdens-3,200,0.5,0.07107107107107107,1000,3,5,30681365
random-0.8568568568568569-pdens-1,200,0.5,0.8568568568568569,1000,1,5,67585935
random-0.9139139139139139-pdens-3,200,0.5,0.9139139139139139,1000,3,5,68671524
random-0.029029029029029027-pdens-4,200,0.5,0.029029029029029027,1000,4,5,18042833
random-0.7277277277277278-pdens-4,200,0.5,0.7277277277277278,1000,4,5,63534329
random-0.2172172172172172-pdens-4,200,0.5,0.2172172172172172,1000,4,5,45070381
random-0.5345345345345345-pdens-4,200,0.5,0.5345345345345345,1000,4,5,57069324
random-0.46346346346346345-pdens-4,200,0.5,0.46346346346346345,1000,4,5,56482752
random-0.8048048048048048-pdens-2,200,0.5,0.8048048048048048,1000,2,5,65656244
random-0.6106106106106106-pdens-1,200,0.5,0.6106106106106106,1000,1,5,61354279
random-0.36036036036036034-pdens-2,200,0.5,0.36036036036036034,1000,2,5,60095653
random-0.7317317317317317-pdens-3,200,0.5,0.7317317317317317,1000,3,5,64437897
random-0.6546546546546547-pdens-1,200,0.5,0.6546546546546547,1000,1,5,61209250
random-0.2042042042042042-pdens-3,200,0.5,0.2042042042042042,1000,3,5,45212566
random-0.5755755755755756-pdens-1,200,0.5,0.5755755755755756,1000,1,5,61390449
random-0.07107107107107107-pdens-4,200,0.5,0.07107107107107107,1000,4,5,32670383
random-0.0920920920920921-pdens-2,200,0.5,0.0920920920920921,1000,2,5,36211654
random-0.1111111111111111-pdens-0,200,0.5,0.1111111111111111,1000,0,5,39856243
random-0.985985985985986-pdens-1,200,0.5,0.985985985985986,1000,1,5,71757100
random-0.03903903903903904-pdens-0,200,0.5,0.03903903903903904,1000,0,5,24568111
random-0.7477477477477478-pdens-2,200,0.5,0.7477477477477478,1000,2,5,66191918
random-0.5135135135135135-pdens-2,200,0.5,0.5135135135135135,1000,2,5,58494047
random-0.16316316316316315-pdens-3,200,0.5,0.16316316316316315,1000,3,5,42721769
random-0.5545545545545546-pdens-1,200,0.5,0.5545545545545546,1000,1,5,58537567
random-0.7947947947947948-pdens-3,200,0.5,0.7947947947947948,1000,3,5,66232161
random-0.11511511511511512-pdens-3,200,0.5,0.11511511511511512,1000,3,5,37961852
random-0.8668668668668669-pdens-4,200,0.5,0.8668668668668669,1000,4,5,67223203
